identifiers: ID,identifiers: URI (JONAS),identifiers: URI (Mirabile),identifiers: URI (Pinakes),identifiers: URI (VIAF),identifiers: other ref(s),identifiers: other URI(s),title: uniform,title: variant,title: ms,title: normalised,author: name,author: ID,author: affiliation,translator: name,translator: ID,translator: affiliation,language: text lang(s),language: main,language: other,incipit: incipit,subjects: list,subjects: URI(s),subjects: theology,subjects: documents,subjects: bible,subjects: literature,subjects: science,subjects: liturgy,subjects: history,subjects: law,subjects: philosophy,subjects: hagiography,subjects: medicine,subjects: christian literature,subjects: sermons,subjects: classical literature,subjects: monasticism and religious orders,subjects: grammar,subjects: clergy,subjects: rhetoric,subjects: geography,subjects: natural history,subjects: politics and government,subjects: music,subjects: indexes,subjects: conduct,subjects: heraldry,subjects: magic,subjects: bibliography,subjects: recreation,bibliography: repertory/ies,bibliography: repertory URI(s),bibliography: edition(s),bibliography: edition URI(s),bibliography: other bibl(s),bibliography: note(s)
work_84,,,,,,,"Aristides, Aelius, 117–187: In Alexandrum, or. 32 k [Greek]",,"in alexandrum, or. 32 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_85,,,,,,,"Aristides, Aelius, 117–187: In Eteoneum Epicedium, or. 31 k [Greek]",,"in eteoneum epicedium, or. 31 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_86,,,,,,,"Gregorius, Nazianzenus, 329–390: In illud ‘cum consummasset iesus hos sermones’ (or. 37) [Greek]",,in illud ‘cum consummasset iesus hos sermones’,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_87,,,,,,,"Aristides, Aelius, 117–187: In Iovem, or. 43 k [Greek]",,"in iovem, or. 43 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_88,,,,,,,"Gregorius, Nazianzenus, 329–390: In laudem Heronis philosophi (or. 25) [Greek]",,in laudem heronis philosophi,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,philosophy,https://id.loc.gov/authorities/subjects/sh85100849.html,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_90,,,,,,,"Aristides, Aelius, 117–187: In Minervam, or. 37 k [Greek]",,"in minervam, or. 37 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_92,,,,,,,"Gregorius, Nazianzenus, 329–390: In seipsum cum rure rediisset (or. 26) [Greek]",,in seipsum cum rure rediisset,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_93,,,,,,,"Gregorius, Nazianzenus, 329–390: In seipsum, ad patrem et basilium magnum post reditum e fuga (or. 10) [Greek]",,"in seipsum, ad patrem et basilium magnum post reditum e fuga",,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_94,,,,,,,"Aristides, Aelius, 117–187: In Serapidem, or. 45 k [Greek]",,"in serapidem, or. 45 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_95,,,,,,,"Aristides, Aelius, 117–187: Isthmius in Neptunum, or. 46 k [Greek]",,"isthmius in neptunum, or. 46 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_97,,,,,,,"Lucian, of Samosata: Jupiter refutatus [Greek]",,jupiter refutatus,,"Lucian, of Samosata",person_100218901,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_98,,,,,,,"Lucian, of Samosata: Jupiter tragoedus [Greek]",,jupiter tragoedus,,"Lucian, of Samosata",person_100218901,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_100,,,,,,,"Aristides, Aelius, 117–187: Monodia in Smyrnam, or. 18 k [Greek]",,"monodia in smyrnam, or. 18 k",,"Aristides, Aelius, 117–187",person_89043754,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_101,,,,,,,"Lucian, of Samosata: Navis [Greek]",,navis,,"Lucian, of Samosata",person_100218901,,,,,,grc,,,classical literature,https://id.loc.gov/authorities/subjects/sh85026706.html,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_102,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/7914,,,,"Gregorius, Nazianzenus, 329–390: In Gregorium Nyssenum (or. 11) [Greek]",,or. 11,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.11; BHG 716,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.11 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=716,"ed. M.-A. Calvet-Sebasti, Grégoire de Nazianze: Discours 6–12 (SChr 405), Paris 1995",,,
work_103,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/3509,,,,"Gregorius, Nazianzenus, 329–390: De pauperum amore (or. 14) [Greek]",,or. 14,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_104,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/8170,,,,"Gregorius, Nazianzenus, 329–390: In Macchabaeos (or. 15) [Greek]",in machabaeorum laudem (orat. 15),,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_105,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/8318,,,,"Gregorius, Nazianzenus, 329–390: In patrem tacentem (or. 16) [Greek]",,or. 16,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.16,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.16,,,,
work_106,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/175,,,,"Gregorius, Nazianzenus, 329–390: Ad Iulianum exaequatorem (or. 19) [Greek]",,or. 19,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,theology,https://id.loc.gov/authorities/subjects/sh85134665.html,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_107,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/7589,,,,"Gregorius, Nazianzenus, 329–390: In Athanasium (or. 21) [Greek]",,or. 21,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.21; BHG 186,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.21 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=186,"eds J. Mossay-G. Lafontaine, Grégoire de Nazianze: Discours 20–23 (SChr 270), Paris 1980",,,
work_108,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/7672,,,,"Gregorius, Nazianzenus, 329–390: In Cyprianum (or. 24) [Greek]",,or. 24,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
work_109,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/8696,,,,"Gregorius, Nazianzenus, 329–390: In Theophania (or. 38) [Greek]",In Nativitatem vel in Theophania (or. 38),,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.38; BHG 1921,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.38 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=1921,"eds Cl. Moreschini – P. Gallay, Grégoire de Nazianze: Discours 38–41 (Sources chrétiennes 358), Paris 1990, pp. 104–108",,,
work_110,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/8599,,,,"Gregorius, Nazianzenus, 329–390: In sancta lumina (or. 39) [Greek]",,or. 39,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.39; BHG 1938–1938b,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.39 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=1938,"eds Cl. Moreschini – P. Gallay, Grégoire de Nazianze: Discours 38–41 (Sources chrétiennes 358), Paris 1990, pp. 104–108",,,
work_111,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/8613,,,,"Gregorius, Nazianzenus, 329–390: In sanctum baptisma (or. 40) [Greek]",,or. 40,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.40; BHG 1947,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.40 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=1947,"eds Cl. Moreschini – P. Gallay, Grégoire de Nazianze: Discours 38–41 (Sources chrétiennes 358), Paris 1990, pp. 104–108",,,
work_112,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/8331,,,,"Gregorius, Nazianzenus, 329–390: In Pentecosten (or. 41) [Greek]",,or. 41,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,"eds Cl. Moreschini – P. Gallay, Grégoire de Nazianze: Discours 38–41 (Sources chrétiennes 358), Paris 1990, pp. 104–108",,,
work_113,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/12675,,,,"Gregorius, Nazianzenus, 329–390: Supremum uale (or. 42) [Greek]",Supremum vale vel Syntactirium vel In praesentia episcoporum,,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.42; BHG 730,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.42 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=730,"ed. J. Bernardi, Grégoire de Nazianze: Discours 42–43 (SChr 384), Paris 1992",,,
work_114,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/id/7597,,,,"Gregorius, Nazianzenus, 329–390: In Basilium (or. 43) [Greek]",,or. 43,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,CPG 3010.43; BHG 245,https://clavis.brepols.net/clacla/OA/link.aspx?clavis=CPG&number=3010.43 https://clavis.brepols.net/clacla/OA/link.aspx?clavis=BHG&number=245,,,,
work_115,,,https://pinakes.irht.cnrs.fr/notices/oeuvre/8267,,,,"Gregorius, Nazianzenus, 329–390: In Nouam Dominicam (or. 44) [Greek]",,or. 44,,"Gregorius, Nazianzenus, 329–390",person_108675755,,,,,,grc,,,sermons,https://id.loc.gov/authorities/subjects/sh85120261.html,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,
